지역명,규모구분,연도,월,분양가격(제곱미터)
강원,전용면적 102제곱미터초과,2021,4,3742
충북,모든면적,2021,4,2602
충북,전용면적 60제곱미터이하,2021,4,2598
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2678
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,4,2706
충북,전용면적 102제곱미터초과,2021,4,2750
충남,모든면적,2021,4,2779
충남,전용면적 60제곱미터이하,2021,4,2747
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2789
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3098
충남,전용면적 102제곱미터초과,2021,4,3381
전북,모든면적,2021,4,2655
전북,전용면적 60제곱미터이하,2021,4,2552
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2627
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,4,2409
전북,전용면적 102제곱미터초과,2021,4,2597
전남,모든면적,2021,4,2930
전남,전용면적 60제곱미터이하,2021,4,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,4,2968
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3066
전남,전용면적 102제곱미터초과,2021,4,3232
경북,모든면적,2021,4,3088
경북,전용면적 60제곱미터이하,2021,4,3056
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3082
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,4,3918
경북,전용면적 102제곱미터초과,2021,4,3829
경남,모든면적,2021,4,3120
경남,전용면적 60제곱미터이하,2021,4,3036
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,4,3102
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,4,4869
경남,전용면적 102제곱미터초과,2021,4,3223
제주,모든면적,2021,4,7199
제주,전용면적 60제곱미터이하,2021,4,4686
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,4,7180
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,4,
제주,전용면적 102제곱미터초과,2021,4,7727
서울,모든면적,2021,5,8666
서울,전용면적 60제곱미터이하,2021,5,8776
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,5,7739
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,5,9127
서울,전용면적 102제곱미터초과,2021,5,9116
인천,모든면적,2021,5,4603
인천,전용면적 60제곱미터이하,2021,5,4626
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4566
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4823
인천,전용면적 102제곱미터초과,2021,5,5321
경기,모든면적,2021,5,4237
경기,전용면적 60제곱미터이하,2021,5,4051
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4246
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4244
경기,전용면적 102제곱미터초과,2021,5,5244
부산,모든면적,2021,5,4418
부산,전용면적 60제곱미터이하,2021,5,4416
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4404
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3823
부산,전용면적 102제곱미터초과,2021,5,4078
대구,모든면적,2021,5,4703
대구,전용면적 60제곱미터이하,2021,5,4547
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4714
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4434
대구,전용면적 102제곱미터초과,2021,5,4995
광주,모든면적,2021,5,4236
광주,전용면적 60제곱미터이하,2021,5,3556
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3955
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,5,
광주,전용면적 102제곱미터초과,2021,5,4802
대전,모든면적,2021,5,3701
대전,전용면적 60제곱미터이하,2021,5,4072
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3697
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,5,
대전,전용면적 102제곱미터초과,2021,5,
울산,모든면적,2021,5,4420
울산,전용면적 60제곱미터이하,2021,5,4304
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,5,4427
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3515
울산,전용면적 102제곱미터초과,2021,5,
세종,모든면적,2021,5,3798
세종,전용면적 60제곱미터이하,2021,5,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3903
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3729
세종,전용면적 102제곱미터초과,2021,5,3472
강원,모든면적,2021,5,2865
강원,전용면적 60제곱미터이하,2021,5,3097
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2830
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,5,2754
강원,전용면적 102제곱미터초과,2021,5,3856
충북,모든면적,2021,5,2602
충북,전용면적 60제곱미터이하,2021,5,2598
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2643
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,5,2688
충북,전용면적 102제곱미터초과,2021,5,2750
충남,모든면적,2021,5,2781
충남,전용면적 60제곱미터이하,2021,5,2781
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2791
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3098
충남,전용면적 102제곱미터초과,2021,5,3251
전북,모든면적,2021,5,2683
전북,전용면적 60제곱미터이하,2021,5,2608
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2646
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,5,2409
전북,전용면적 102제곱미터초과,2021,5,2661
전남,모든면적,2021,5,2927
전남,전용면적 60제곱미터이하,2021,5,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,5,2959
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3066
전남,전용면적 102제곱미터초과,2021,5,3232
경북,모든면적,2021,5,3027
경북,전용면적 60제곱미터이하,2021,5,3056
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3006
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,5,3918
경북,전용면적 102제곱미터초과,2021,5,3829
경남,모든면적,2021,5,3090
경남,전용면적 60제곱미터이하,2021,5,3111
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,5,3075
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,5,4091
경남,전용면적 102제곱미터초과,2021,5,3223
제주,모든면적,2021,5,7510
제주,전용면적 60제곱미터이하,2021,5,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,5,7497
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,5,
제주,전용면적 102제곱미터초과,2021,5,7727
서울,모든면적,2021,6,8831
서울,전용면적 60제곱미터이하,2021,6,8950
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,6,7854
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,6,7020
서울,전용면적 102제곱미터초과,2021,6,9064
인천,모든면적,2021,6,4510
인천,전용면적 60제곱미터이하,2021,6,4572
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4470
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4823
인천,전용면적 102제곱미터초과,2021,6,5308
경기,모든면적,2021,6,4181
경기,전용면적 60제곱미터이하,2021,6,4070
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4174
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4278
경기,전용면적 102제곱미터초과,2021,6,5234
부산,모든면적,2021,6,4406
부산,전용면적 60제곱미터이하,2021,6,4380
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4400
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3945
부산,전용면적 102제곱미터초과,2021,6,4518
대구,모든면적,2021,6,4696
대구,전용면적 60제곱미터이하,2021,6,4588
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4713
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4330
대구,전용면적 102제곱미터초과,2021,6,4977
광주,모든면적,2021,6,4295
광주,전용면적 60제곱미터이하,2021,6,3556
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4052
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,6,
광주,전용면적 102제곱미터초과,2021,6,4757
대전,모든면적,2021,6,3696
대전,전용면적 60제곱미터이하,2021,6,4069
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,6,3692
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,6,
대전,전용면적 102제곱미터초과,2021,6,
울산,모든면적,2021,6,4455
울산,전용면적 60제곱미터이하,2021,6,4389
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,6,4445
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3515
울산,전용면적 102제곱미터초과,2021,6,
세종,모든면적,2021,6,3798
세종,전용면적 60제곱미터이하,2021,6,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,6,3903
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3729
세종,전용면적 102제곱미터초과,2021,6,3472
강원,모든면적,2021,6,2921
강원,전용면적 60제곱미터이하,2021,6,3188
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,6,2888
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,6,2754
강원,전용면적 102제곱미터초과,2021,6,3731
충북,모든면적,2021,6,2627
충북,전용면적 60제곱미터이하,2021,6,2598
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,6,2666
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,6,2688
충북,전용면적 102제곱미터초과,2021,6,2750
충남,모든면적,2021,6,2808
충남,전용면적 60제곱미터이하,2021,6,2806
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,6,2808
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3098
충남,전용면적 102제곱미터초과,2021,6,3251
전북,모든면적,2021,6,2671
전북,전용면적 60제곱미터이하,2021,6,2621
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,6,2600
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,6,
전북,전용면적 102제곱미터초과,2021,6,2701
전남,모든면적,2021,6,3053
전남,전용면적 60제곱미터이하,2021,6,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,6,3179
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3066
전남,전용면적 102제곱미터초과,2021,6,3232
경북,모든면적,2021,6,3049
경북,전용면적 60제곱미터이하,2021,6,3091
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,6,3034
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,6,3874
경북,전용면적 102제곱미터초과,2021,6,3829
경남,모든면적,2021,6,3100
경남,전용면적 60제곱미터이하,2021,6,3117
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,6,3093
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,6,4091
경남,전용면적 102제곱미터초과,2021,6,3223
제주,모든면적,2021,6,7510
제주,전용면적 60제곱미터이하,2021,6,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,6,7497
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,6,
제주,전용면적 102제곱미터초과,2021,6,7727
서울,모든면적,2021,7,9211
서울,전용면적 60제곱미터이하,2021,7,9481
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,7,9519
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,7,6975
서울,전용면적 102제곱미터초과,2021,7,
인천,모든면적,2021,7,4503
인천,전용면적 60제곱미터이하,2021,7,4629
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,7,4463
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,7,4830
인천,전용면적 102제곱미터초과,2021,7,5312
경기,모든면적,2021,7,4148
경기,전용면적 60제곱미터이하,2021,7,4017
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,7,4145
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,7,4278
경기,전용면적 102제곱미터초과,2021,7,5233
부산,모든면적,2021,7,4392
부산,전용면적 60제곱미터이하,2021,7,4233
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,7,4376
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3971
부산,전용면적 102제곱미터초과,2021,7,4518
대구,모든면적,2021,7,4687
대구,전용면적 60제곱미터이하,2021,7,4670
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,7,4702
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,7,4257
대구,전용면적 102제곱미터초과,2021,7,4944
광주,모든면적,2021,7,4292
광주,전용면적 60제곱미터이하,2021,7,3556
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,7,4048
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,7,
광주,전용면적 102제곱미터초과,2021,7,4757
대전,모든면적,2021,7,3696
대전,전용면적 60제곱미터이하,2021,7,4069
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,7,3692
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,7,
대전,전용면적 102제곱미터초과,2021,7,
울산,모든면적,2021,7,4469
울산,전용면적 60제곱미터이하,2021,7,4916
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,7,4438
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3515
울산,전용면적 102제곱미터초과,2021,7,
세종,모든면적,2021,7,3804
세종,전용면적 60제곱미터이하,2021,7,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,7,3883
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3858
세종,전용면적 102제곱미터초과,2021,7,3593
강원,모든면적,2021,7,2804
강원,전용면적 60제곱미터이하,2021,7,3057
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,7,2804
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,7,2811
강원,전용면적 102제곱미터초과,2021,7,3305
충북,모든면적,2021,7,2632
충북,전용면적 60제곱미터이하,2021,7,2600
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,7,2672
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,7,2688
충북,전용면적 102제곱미터초과,2021,7,2750
충남,모든면적,2021,7,2832
충남,전용면적 60제곱미터이하,2021,7,2826
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,7,2827
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3085
충남,전용면적 102제곱미터초과,2021,7,3224
전북,모든면적,2021,7,2695
전북,전용면적 60제곱미터이하,2021,7,2637
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,7,2623
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3240
전북,전용면적 102제곱미터초과,2021,7,3378
전남,모든면적,2021,7,3106
전남,전용면적 60제곱미터이하,2021,7,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,7,3215
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3066
전남,전용면적 102제곱미터초과,2021,7,3232
경북,모든면적,2021,7,3213
경북,전용면적 60제곱미터이하,2021,7,2832
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,7,3198
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,7,3955
경북,전용면적 102제곱미터초과,2021,7,3829
경남,모든면적,2021,7,3232
경남,전용면적 60제곱미터이하,2021,7,3191
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,7,3208
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,7,4087
경남,전용면적 102제곱미터초과,2021,7,3526
제주,모든면적,2021,7,8356
제주,전용면적 60제곱미터이하,2021,7,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,7,8410
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,7,
제주,전용면적 102제곱미터초과,2021,7,7727
서울,모든면적,2021,8,9499
서울,전용면적 60제곱미터이하,2021,8,9724
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,8,9519
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,8,6975
서울,전용면적 102제곱미터초과,2021,8,
인천,모든면적,2021,8,4315
인천,전용면적 60제곱미터이하,2021,8,4387
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,8,4283
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,8,4824
인천,전용면적 102제곱미터초과,2021,8,5312
경기,모든면적,2021,8,4166
경기,전용면적 60제곱미터이하,2021,8,4024
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,8,4143
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,8,4283
경기,전용면적 102제곱미터초과,2021,8,5104
부산,모든면적,2021,8,4358
부산,전용면적 60제곱미터이하,2021,8,4202
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,8,4327
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,8,3971
부산,전용면적 102제곱미터초과,2021,8,4518
대구,모든면적,2021,8,4708
대구,전용면적 60제곱미터이하,2021,8,4644
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,8,4720
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,8,4257
대구,전용면적 102제곱미터초과,2021,8,4944
광주,모든면적,2021,8,4291
광주,전용면적 60제곱미터이하,2021,8,3556
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,8,4060
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,8,
광주,전용면적 102제곱미터초과,2021,8,4674
대전,모든면적,2021,8,3696
대전,전용면적 60제곱미터이하,2021,8,4069
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,8,3692
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,8,
대전,전용면적 102제곱미터초과,2021,8,
울산,모든면적,2021,8,4353
울산,전용면적 60제곱미터이하,2021,8,5009
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,8,4331
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,8,3515
울산,전용면적 102제곱미터초과,2021,8,
세종,모든면적,2021,8,3804
세종,전용면적 60제곱미터이하,2021,8,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,8,3883
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,8,3858
세종,전용면적 102제곱미터초과,2021,8,3593
강원,모든면적,2021,8,2804
강원,전용면적 60제곱미터이하,2021,8,2841
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,8,2804
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,8,2811
강원,전용면적 102제곱미터초과,2021,8,3305
충북,모든면적,2021,8,2636
충북,전용면적 60제곱미터이하,2021,8,2594
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,8,2672
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,8,2688
충북,전용면적 102제곱미터초과,2021,8,2750
충남,모든면적,2021,8,2879
충남,전용면적 60제곱미터이하,2021,8,2834
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,8,2873
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,8,3085
충남,전용면적 102제곱미터초과,2021,8,3429
전북,모든면적,2021,8,2690
전북,전용면적 60제곱미터이하,2021,8,2637
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,8,2630
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,8,3240
전북,전용면적 102제곱미터초과,2021,8,3378
전남,모든면적,2021,8,3179
전남,전용면적 60제곱미터이하,2021,8,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,8,3179
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,8,
전남,전용면적 102제곱미터초과,2021,8,3278
경북,모든면적,2021,8,3213
경북,전용면적 60제곱미터이하,2021,8,2832
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,8,3198
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,8,3955
경북,전용면적 102제곱미터초과,2021,8,3829
경남,모든면적,2021,8,3225
경남,전용면적 60제곱미터이하,2021,8,3172
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,8,3208
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,8,4087
경남,전용면적 102제곱미터초과,2021,8,3526
제주,모든면적,2021,8,8356
제주,전용면적 60제곱미터이하,2021,8,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,8,8410
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,8,
제주,전용면적 102제곱미터초과,2021,8,7727
서울,모든면적,2021,9,9501
서울,전용면적 60제곱미터이하,2021,9,9724
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,9,9518
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,9,7044
서울,전용면적 102제곱미터초과,2021,9,  
인천,모든면적,2021,9,4315
인천,전용면적 60제곱미터이하,2021,9,4387
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,9,4283
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,9,4824
인천,전용면적 102제곱미터초과,2021,9,5312
경기,모든면적,2021,9,4227
경기,전용면적 60제곱미터이하,2021,9,4125
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,9,4205
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,9,4283
경기,전용면적 102제곱미터초과,2021,9,5194
부산,모든면적,2021,9,4358
부산,전용면적 60제곱미터이하,2021,9,4202
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,9,4327
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,9,3971
부산,전용면적 102제곱미터초과,2021,9,4518
대구,모든면적,2021,9,4750
대구,전용면적 60제곱미터이하,2021,9,4644
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,9,4771
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,9,4257
대구,전용면적 102제곱미터초과,2021,9,5010
광주,모든면적,2021,9,4338
광주,전용면적 60제곱미터이하,2021,9,2957
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,9,4027
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,9,  
광주,전용면적 102제곱미터초과,2021,9,4668
대전,모든면적,2021,9,3717
대전,전용면적 60제곱미터이하,2021,9,3862
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,9,3715
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,9,  
대전,전용면적 102제곱미터초과,2021,9,  
울산,모든면적,2021,9,4303
울산,전용면적 60제곱미터이하,2021,9,4862
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,9,4290
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,9,3515
울산,전용면적 102제곱미터초과,2021,9,  
세종,모든면적,2021,9,3804
세종,전용면적 60제곱미터이하,2021,9,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,9,3883
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,9,3858
세종,전용면적 102제곱미터초과,2021,9,3593
강원,모든면적,2021,9,2857
강원,전용면적 60제곱미터이하,2021,9,2867
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,9,2846
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,9,2811
강원,전용면적 102제곱미터초과,2021,9,3309
충북,모든면적,2021,9,2646
충북,전용면적 60제곱미터이하,2021,9,2596
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,9,2672
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,9,2688
충북,전용면적 102제곱미터초과,2021,9,2750
충남,모든면적,2021,9,2892
충남,전용면적 60제곱미터이하,2021,9,2860
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,9,2885
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,9,3085
충남,전용면적 102제곱미터초과,2021,9,3429
전북,모든면적,2021,9,2641
전북,전용면적 60제곱미터이하,2021,9,2529
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,9,2625
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,9,3240
전북,전용면적 102제곱미터초과,2021,9,3378
전남,모든면적,2021,9,3178
전남,전용면적 60제곱미터이하,2021,9,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,9,3178
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,9,  
전남,전용면적 102제곱미터초과,2021,9,3278
경북,모든면적,2021,9,3135
경북,전용면적 60제곱미터이하,2021,9,2861
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,9,3119
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,9,3955
경북,전용면적 102제곱미터초과,2021,9,3943
경남,모든면적,2021,9,3295
경남,전용면적 60제곱미터이하,2021,9,3172
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,9,3277
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,9,4051
경남,전용면적 102제곱미터초과,2021,9,3558
제주,모든면적,2021,9,8356
제주,전용면적 60제곱미터이하,2021,9,  
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,9,8410
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,9,  
제주,전용면적 102제곱미터초과,2021,9,7727
서울,모든면적,2021,10,9662
서울,전용면적 60제곱미터이하,2021,10,10181
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,10,10252
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,10,7044
서울,전용면적 102제곱미터초과,2021,10,  
인천,모든면적,2021,10,4316
인천,전용면적 60제곱미터이하,2021,10,4399
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,10,4280
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,10,4824
인천,전용면적 102제곱미터초과,2021,10,5317
경기,모든면적,2021,10,4202
경기,전용면적 60제곱미터이하,2021,10,4152
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,10,4253
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,10,4028
경기,전용면적 102제곱미터초과,2021,10,4893
부산,모든면적,2021,10,4420
부산,전용면적 60제곱미터이하,2021,10,4506
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,10,4415
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3971
부산,전용면적 102제곱미터초과,2021,10,4379
대구,모든면적,2021,10,4722
대구,전용면적 60제곱미터이하,2021,10,4509
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,10,4745
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,10,4257
대구,전용면적 102제곱미터초과,2021,10,5023
광주,모든면적,2021,10,4271
광주,전용면적 60제곱미터이하,2021,10,3259
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,10,3997
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,10,  
광주,전용면적 102제곱미터초과,2021,10,4668
대전,모든면적,2021,10,3743
대전,전용면적 60제곱미터이하,2021,10,3890
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,10,3742
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,10,  
대전,전용면적 102제곱미터초과,2021,10,  
울산,모든면적,2021,10,4303
울산,전용면적 60제곱미터이하,2021,10,4862
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,10,4290
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3515
울산,전용면적 102제곱미터초과,2021,10,  
세종,모든면적,2021,10,3869
세종,전용면적 60제곱미터이하,2021,10,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,10,3883
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3858
세종,전용면적 102제곱미터초과,2021,10,3741
강원,모든면적,2021,10,2971
강원,전용면적 60제곱미터이하,2021,10,2980
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,10,2874
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3474
강원,전용면적 102제곱미터초과,2021,10,3511
충북,모든면적,2021,10,2646
충북,전용면적 60제곱미터이하,2021,10,2596
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,10,2672
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,10,2688
충북,전용면적 102제곱미터초과,2021,10,2750
충남,모든면적,2021,10,2918
충남,전용면적 60제곱미터이하,2021,10,2906
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,10,2907
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,10,3388
충남,전용면적 102제곱미터초과,2021,10,3429
전북,모든면적,2021,10,2685
전북,전용면적 60제곱미터이하,2021,10,2674
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,10,2665
